priority,poi_id,name,location,category,latitude,longitude,fields_to_check,source_url
1,osm:node:445345255,Nhà 48 phố Hàng Ngang,Hà Nội,museum,21.0343278,105.8504388,opening_hours|factual_description,https://www.openstreetmap.org/node/445345255
1,osm:relation:16640104,Đền Bà Kiệu,Hà Nội,temple,21.03115965,105.8536002,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/relation/16640104
1,osm:relation:17877970,Đài tưởng niệm các Anh hùng liệt sĩ,Hà Nội,historic,21.0360376,105.83869174406043,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/relation/17877970
1,osm:relation:19179452,Đền Hai Bà Trưng,Hà Nội,temple,21.0121985,105.85518243956656,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/relation/19179452
1,osm:relation:21390321,Vườn hoa Lý Thái Tổ,Hà Nội,park,21.02746485,105.85474948997958,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/relation/21390321
1,osm:way:1019050231,Bảo tàng Chiến thắng B52,Hà Nội,museum,21.0355466,105.82609515205144,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/1019050231
1,osm:way:1103182086,Công viên Võ Thị Sáu,Hà Nội,park,21.0055661,105.85695349767632,verified_entrance|factual_description,https://www.openstreetmap.org/way/1103182086
1,osm:way:1118494921,Chùa Hà,Hà Nội,temple,21.0371673,105.7951808651609,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/1118494921
1,osm:way:1140667038,Chùa Phúc Khánh,Hà Nội,temple,21.00442585,105.8211646488508,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/1140667038
1,osm:way:1219524639,Bảo tàng Phòng không - Không quân,Hà Nội,museum,20.99954075,105.82924209574325,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/1219524639
1,osm:way:1481550721,Đền Voi Phục,Hà Nội,temple,21.03001975,105.80481563823562,verified_entrance|factual_description,https://www.openstreetmap.org/way/1481550721
1,osm:way:178995262,Đền Ngọc Sơn,Hà Nội,temple,21.0307272,105.85237633402963,verified_entrance|factual_description,https://www.openstreetmap.org/way/178995262
1,osm:way:185540946,Công viên Lê-nin,Hà Nội,park,21.03183055,105.83936962866082,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/185540946
1,osm:way:207178320,Đền Quán Thánh,Hà Nội,temple,21.04300585,105.8365874325718,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/207178320
1,osm:way:208255133,Bảo tàng Hà Nội,Hà Nội,museum,21.010013049999998,105.78630904389652,verified_entrance|factual_description,https://www.openstreetmap.org/way/208255133
1,osm:way:220302249,Chùa Trấn Quốc,Hà Nội,temple,21.0478837,105.8368374555966,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/220302249
1,osm:way:28912942,Nhà thờ Lớn,Hà Nội,temple,21.0286483,105.84885664697529,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/28912942
1,osm:way:339936730,Bảo tàng Dân tộc học Việt Nam,Hà Nội,museum,21.04007745,105.79884026629223,verified_entrance|factual_description,https://www.openstreetmap.org/way/339936730
1,osm:way:340128580,Nhà tù Hoả Lò,Hà Nội,museum,21.02542215,105.84650929170047,verified_entrance|factual_description,https://www.openstreetmap.org/way/340128580
1,osm:way:37933256,Viện Bảo tàng Lịch sử Việt Nam,Hà Nội,museum,21.02413995,105.85975990051139,verified_entrance|factual_description,https://www.openstreetmap.org/way/37933256
1,osm:way:700145152,Bảo tàng Mỹ thuật Việt Nam,Hà Nội,museum,21.03064175,105.83703600260962,verified_entrance|factual_description,https://www.openstreetmap.org/way/700145152
1,osm:way:700840711,Đền Bạch Mã,Hà Nội,temple,21.035934400000002,105.85098754596936,verified_entrance|factual_description,https://www.openstreetmap.org/way/700840711
1,osm:way:704134588,Chùa Quán Sứ,Hà Nội,temple,21.0244671,105.84541894356802,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/704134588
1,osm:way:704147278,Bảo tàng Phụ nữ Việt Nam,Hà Nội,museum,21.023350649999998,105.85159581561891,verified_entrance|factual_description,https://www.openstreetmap.org/way/704147278
1,osm:way:879841441,Vườn hoa Diên Hồng,Hà Nội,park,21.0264781,105.8559750910072,verified_entrance|factual_description,https://www.openstreetmap.org/way/879841441
1,osm:way:941901613,Phủ Tây Hồ,Hà Nội,temple,21.0557278,105.8196419125835,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/941901613
1,osm:way:947089943,Đền Kim Liên,Hà Nội,temple,21.0106804,105.8381394309297,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/947089943
1,osm:node:12344125229,Di San Vô Giá,Đà Nẵng,museum,15.8771754,108.3342411,factual_description,https://www.openstreetmap.org/node/12344125229
1,osm:node:2076855866,Nhà cổ Đức An,Đà Nẵng,museum,15.8770533,108.3273582,opening_hours|factual_description,https://www.openstreetmap.org/node/2076855866
1,osm:node:2076855954,Nhà cổ Quân Thắng,Đà Nẵng,museum,15.8770968,108.3292876,opening_hours|factual_description,https://www.openstreetmap.org/node/2076855954
1,osm:node:2076856032,Boa tang gom su mau dich,Đà Nẵng,museum,15.8772671,108.329548,opening_hours|factual_description,https://www.openstreetmap.org/node/2076856032
1,osm:node:3189923484,Sa Huynh,Đà Nẵng,museum,15.8770347,108.3264247,opening_hours|factual_description,https://www.openstreetmap.org/node/3189923484
1,osm:node:4279640089,Nhà cổ Phùng Hưng,Đà Nẵng,museum,15.8772193,108.3257902,opening_hours|factual_description,https://www.openstreetmap.org/node/4279640089
1,osm:node:4537530289,Tháp Chiên Đàn,Đà Nẵng,historic,15.6158093,108.442489,opening_hours|factual_description,https://www.openstreetmap.org/node/4537530289
1,osm:node:5513474821,Terracotta Park,Đà Nẵng,museum,15.8778967,108.3001365,factual_description,https://www.openstreetmap.org/node/5513474821
1,osm:node:5674096859,Diep Dong Nguyen,Đà Nẵng,museum,15.8766285,108.3285601,opening_hours|factual_description,https://www.openstreetmap.org/node/5674096859
1,osm:node:5817580453,Art in Paradise Da Nang 3D Museum,Đà Nẵng,museum,16.0953807,108.2430769,opening_hours|factual_description,https://www.openstreetmap.org/node/5817580453
1,osm:node:7127464285,Hoi An Museum of Traditional Medicine,Đà Nẵng,museum,15.8766492,108.3298384,factual_description,https://www.openstreetmap.org/node/7127464285
1,osm:node:7520818185,Tháp Bằng An,Đà Nẵng,historic,15.8845159,108.2326904,opening_hours|factual_description,https://www.openstreetmap.org/node/7520818185
1,osm:node:7523625285,Tháp Khương Mỹ,Đà Nẵng,historic,15.5478107,108.5056326,opening_hours|factual_description,https://www.openstreetmap.org/node/7523625285
1,osm:node:8474743417,Bảo tàng Phật giáo,Đà Nẵng,museum,15.9994308,108.2545831,factual_description,https://www.openstreetmap.org/node/8474743417
1,osm:way:1077108382,Công viên Hội An,Đà Nẵng,park,15.88022145,108.33409755776162,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/1077108382
1,osm:way:118609193,Thành Điện Hải,Đà Nẵng,historic,16.076325349999998,108.22176080170689,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/118609193
1,osm:way:118691767,Bảo tàng Quân khu 5,Đà Nẵng,museum,16.04784955,108.21736029574272,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/118691767
1,osm:way:1254909519,Công viên Nguyễn Văn Linh,Đà Nẵng,park,16.06136925,108.21997788865056,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/1254909519
1,osm:way:1368599361,Bảo tàng Đà Nẵng,Đà Nẵng,museum,16.0750129,108.22393469245961,verified_entrance|factual_description,https://www.openstreetmap.org/way/1368599361
1,osm:way:302872188,Bảo tàng Nghệ thuật Điêu khắc Chăm Đà Nẵng,Đà Nẵng,museum,16.06012085,108.22308403997005,verified_entrance|factual_description,https://www.openstreetmap.org/way/302872188
1,osm:way:303341669,Bảo tàng Hồ Chí Minh,Đà Nẵng,museum,16.046445050000003,108.21824705334258,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/303341669
1,osm:way:565592419,Bảo tàng Hội An,Đà Nẵng,museum,15.880301549999999,108.32946746079631,verified_entrance|factual_description,https://www.openstreetmap.org/way/565592419
1,osm:way:584941415,Bảo tàng Điện Bàn,Đà Nẵng,museum,15.88742105,108.25506137689874,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/584941415
1,osm:way:595299310,Tan Ky,Đà Nẵng,museum,15.8764553,108.32783105,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/595299310
1,osm:way:595471597,Bảo tàng Đà Nẵng (cơ sở 2),Đà Nẵng,museum,15.579491749999999,108.47581319569812,verified_entrance|factual_description,https://www.openstreetmap.org/way/595471597
1,osm:way:627379326,My Son Museum,Đà Nẵng,museum,15.7723562,108.10927905418927,verified_entrance|factual_description,https://www.openstreetmap.org/way/627379326
1,osm:way:675604354,Công Viên APEC,Đà Nẵng,park,16.05875315,108.22351227103643,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/675604354
1,osm:way:759913076,Bảo tàng Mỹ thuật Đà Nẵng,Đà Nẵng,museum,16.0713664,108.21768617893152,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/759913076
1,osm:way:961973763,Công viên Đầm Rong,Đà Nẵng,park,16.0836496,108.21792916978188,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/961973763
1,osm:way:962129075,Công viên Hà Thân,Đà Nẵng,park,16.064907249999997,108.23182447297484,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/962129075
1,osm:way:962130353,Công viên Hồ Nghinh,Đà Nẵng,park,16.0761981,108.24240329478714,verified_entrance|opening_hours|factual_description,https://www.openstreetmap.org/way/962130353
2,osm:node:1000087403,Nguyen Art Gallery,Hà Nội,gallery,21.0285199,105.8364926,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/1000087403
2,osm:node:10091771745,Nguyễn Trãi,Hà Nội,historic,20.9727763,105.7815108,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10091771745
2,osm:node:10565072143,Điểm Nhìn Cây Cô Đơn,Hà Nội,viewpoint,21.3138919,105.7832552,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10565072143
2,osm:node:10647941388,Top Hill,Hà Nội,viewpoint,21.3446622,105.7978888,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10647941388
2,osm:node:10707281480,Tượng Nguyên Phi Ỷ Lan,Hà Nội,historic,21.000473,105.9680689,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10707281480
2,osm:node:10707281481,Chùa Linh Nhân Tư Phúc,Hà Nội,temple,21.0007507,105.968795,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10707281481
2,osm:node:10707281482,Đền Bà Tấm,Hà Nội,temple,21.000909,105.968635,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10707281482
2,osm:node:10707281483,Điện Mẫu,Hà Nội,temple,21.0005975,105.9689499,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10707281483
2,osm:node:10707300738,Khu khảo cổ,Hà Nội,historic,21.000814,105.9688638,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10707300738
2,osm:node:10709724111,Làng tết cỏ tế Lưu Thượng,Hà Nội,attraction,20.7655951,105.8125742,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724111
2,osm:node:10709724112,Làng giang Phù Yên,Hà Nội,attraction,20.9059837,105.6465455,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724112
2,osm:node:10709724408,Làng nghề dát vàng Kiêu Kỵ,Hà Nội,attraction,20.9827715,105.953726,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724408
2,osm:node:10709724410,Làng lụa La Phù,Hà Nội,attraction,20.9783903,105.7317022,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724410
2,osm:node:10709724411,Làng tiện gỗ Nhị Khê,Hà Nội,attraction,20.89621,105.8379955,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724411
2,osm:node:10709724412,Làng khảm trái Thôn Thượng,Hà Nội,attraction,20.7421626,105.8641791,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724412
2,osm:node:10709724413,Làng khảm trai Thôn Trung,Hà Nội,attraction,20.7387677,105.8663633,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724413
2,osm:node:10709724414,Đình làng Tự Nhiên,Hà Nội,attraction,20.8634559,105.9185044,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724414
2,osm:node:10709724415,Đền Đại Lộ,Hà Nội,attraction,20.9090748,105.8926442,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724415
2,osm:node:10709724416,Làng nón Chuông,Hà Nội,attraction,20.8319703,105.760651,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724416
2,osm:node:10709724417,Làng quạt và lồng chim Can Hoạch,Hà Nội,attraction,20.8104603,105.7782026,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724417
2,osm:node:10709724418,Làng tre Yên Kiện,Hà Nội,attraction,20.9279079,105.633816,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724418
2,osm:node:10709724421,Làng mộc Áng Phao,Hà Nội,attraction,20.8043906,105.7670815,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709724421
2,osm:node:10709738007,Đền thờ nguyên phi Ỷ Lan,Hà Nội,attraction,21.0004912,105.9681829,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738007
2,osm:node:10709738010,Làng điêu khắc gỗ Dư Dụ,Hà Nội,attraction,20.8679575,105.8185921,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738010
2,osm:node:10709738012,Làng thêu ren Quất Động,Hà Nội,attraction,20.8413504,105.8777725,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738012
2,osm:node:10709738013,Làng khảm trai Thôn Ngọ,Hà Nội,attraction,20.7327174,105.8717211,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738013
2,osm:node:10709738014,đền Đại Lộ,Hà Nội,attraction,20.8787348,105.9155355,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738014
2,osm:node:10709738015,Làng làm hương thẻ Quảng Phú Cầu,Hà Nội,attraction,20.779619,105.7848349,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738015
2,osm:node:10709738016,Làng mây tre đan Phú Vinh,Hà Nội,attraction,20.9364693,105.6475969,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738016
2,osm:node:10709738107,Làng sơn mài Hạ Thái,Hà Nội,attraction,20.9033168,105.8666987,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738107
2,osm:node:10709738108,Làng điêu khắc và sản xuất đồ Mỹ nghệ bằng sừng Thụy Ứng,Hà Nội,attraction,20.874175,105.8407791,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738108
2,osm:node:10709738109,đền Chử Đồng Tử,Hà Nội,attraction,20.8698006,105.9210353,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738109
2,osm:node:10709738905,Làng khảm trai Bối Khê,Hà Nội,attraction,20.7203704,105.8668981,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709738905
2,osm:node:10709762806,đình Chu Quyến,Hà Nội,temple,21.1964217,105.4427916,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10709762806
2,osm:node:10711731005,Đình Làng Nghiêm Xá,Hà Nội,temple,20.8072915,105.8519944,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10711731005
2,osm:node:10712262605,Đình Phương Châu,Hà Nội,temple,21.2471574,105.4233913,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10712262605
2,osm:node:10712524505,đền Chu Quyến,Hà Nội,temple,21.1974086,105.4433637,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10712524505
2,osm:node:10796214322,Đình làng Tri Chỉ,Hà Nội,temple,20.7845464,105.8295455,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10796214322
2,osm:node:10796252680,Đình Hạ thôn Đông,Hà Nội,temple,20.7853766,105.8307366,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10796252680
2,osm:node:10796252681,Miếu Cầu Đông,Hà Nội,temple,20.7837015,105.8326302,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10796252681
2,osm:node:10796252682,Chùa Trung Đồng,Hà Nội,temple,20.7832025,105.8283762,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10796252682
2,osm:node:10796252683,Đình Nghè làng Tri Chỉ,Hà Nội,temple,20.7875056,105.8256833,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10796252683
2,osm:node:10839104679,Tiệm Cắt Lông MiMi Pet - Ngõ 42 An Dương Vương,Hà Nội,temple,21.0862468,105.8170748,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10839104679
2,osm:node:10839148596,Công ty Cổ phần Thương mại Dịch vụ Kadoki Việt Nam,Hà Nội,temple,21.0874318,105.8161173,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10839148596
2,osm:node:10839148972,Mật ong thiên nhiên số 1,Hà Nội,temple,21.0884522,105.8147659,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10839148972
2,osm:node:10839162706,MTdoggycamp,Hà Nội,temple,21.0856742,105.8169632,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10839162706
2,osm:node:10855401087,Cung cấp bán buôn thiết bị âm thanh bãi,Hà Nội,temple,20.9256634,105.8877734,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10855401087
2,osm:node:10855401101,Miếu Tranh Khúc,Hà Nội,temple,20.9270463,105.8862195,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10855401101
2,osm:node:10855443206,Chùa Tranh Khúc,Hà Nội,temple,20.9249559,105.8887657,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10855443206
2,osm:node:10855443210,Cơ Sở Sản Xuất Đồ Gỗ Nội Thất Cao Cấp Trọng Nguyễn,Hà Nội,temple,20.9243782,105.8907875,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10855443210
2,osm:node:10856178288,Nhà Thờ Giáo Xứ Vạn Phúc,Hà Nội,temple,20.91148,105.8935274,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10856178288
2,osm:node:10856178293,Nhà vườn Phú Khanh,Hà Nội,temple,20.9113615,105.8923173,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10856178293
2,osm:node:10856178304,công ty cp thép Việt Xô,Hà Nội,temple,20.9094372,105.8933711,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10856178304
2,osm:node:10856207109,Panel Việt Xô,Hà Nội,temple,20.9086212,105.8936199,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10856207109
2,osm:node:10856207114,Đền mẫu Đại Lộ,Hà Nội,temple,20.9084908,105.8927824,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10856207114
2,osm:node:10856207119,Miếu Cậu Quận,Hà Nội,temple,20.907834,105.8930142,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10856207119
2,osm:node:10856207127,Dam Temple,Hà Nội,temple,20.9059881,105.8925965,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10856207127
2,osm:node:10872867309,Chùa Mật Dụng,Hà Nội,temple,21.0477921,105.8109189,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10872867309
2,osm:node:10927941369,Chùa Phượng Vũ,Hà Nội,temple,20.7982782,105.8496957,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10927941369
2,osm:node:10967377350,Miếu Vật,Hà Nội,temple,20.8107653,105.8504346,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10967377350
2,osm:node:10967377351,Miếu Dộc,Hà Nội,temple,20.8120766,105.8515383,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10967377351
2,osm:node:10967377352,Miếu Văn Chỉ,Hà Nội,temple,20.8126871,105.8542675,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10967377352
2,osm:node:10967377372,Chùa Làng Nghiêm Xá,Hà Nội,temple,20.8075862,105.852103,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10967377372
2,osm:node:10967377396,Miếu Đình Lẹm,Hà Nội,temple,20.8060517,105.8518951,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/10967377396
2,osm:node:11025863783,Đài tưởng niệm liệt sĩ phường Phúc Lợi,Hà Nội,historic,21.0419097,105.9271755,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11025863783
2,osm:node:11043816631,Cây BMW NSC 30525,Hà Nội,historic,21.0135953,105.86053,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11043816631
2,osm:node:11081071414,Khu trưng bày máy bay,Hà Nội,museum,21.1403976,105.5049193,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11081071414
2,osm:node:11086025940,Bia khánh thành Hồ Suối Hai,Hà Nội,historic,21.1655582,105.3819923,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11086025940
2,osm:node:11112006405,Xác máy bay B52,Hà Nội,attraction,21.0379386,105.8270934,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11112006405
2,osm:node:11166198534,Phế tích Pháp – 400 m,Hà Nội,historic,21.086867,105.3747421,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11166198534
2,osm:node:11240584042,Đền Quán Đôi,Hà Nội,temple,21.0406157,105.8054486,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11240584042
2,osm:node:11387469601,Đình Chùa Vàng,Hà Nội,historic,21.0348324,105.9393792,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11387469601
2,osm:node:11397903985,Đài tưởng niệm liệt sỹ Dịch Vọng Hậu,Hà Nội,historic,21.0312557,105.7871724,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11397903985
2,osm:node:11449233337,Blue Gallery,Hà Nội,gallery,21.0249365,105.8556143,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11449233337
2,osm:node:11502465296,Ngày hôm nay...,Hà Nội,historic,21.1184841,105.3218221,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11502465296
2,osm:node:11502465299,Nhớ ngày Bác tới...,Hà Nội,historic,21.1182522,105.3216292,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11502465299
2,osm:node:11534640150,Đài tưởng niệm liệt sĩ phường Lê Đại Hành,Hà Nội,historic,21.0139917,105.8493943,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11534640150
2,osm:node:11621684847,Chùa Tràng An,Hà Nội,temple,21.0178196,105.850751,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11621684847
2,osm:node:11634634900,Cối xay nước,Hà Nội,attraction,21.040142,105.7989211,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11634634900
2,osm:node:11636607297,50 năm giải phóng thủ đô,Hà Nội,historic,21.0404313,105.7972331,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11636607297
2,osm:node:11681012714,Bảo tàng Tố Hữu,Hà Nội,museum,21.0398614,105.7938659,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11681012714
2,osm:node:11691256822,Vĩnh Long Gallery,Hà Nội,gallery,21.010054,105.8513401,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11691256822
2,osm:node:11696067917,Điểm Nhìn DT35,Hà Nội,viewpoint,21.2939097,105.795214,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11696067917
2,osm:node:11882942765,Đình làng Phú Thứ,Hà Nội,temple,21.0023443,105.7506069,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11882942765
2,osm:node:11934159272,Chùa Đỏ,Hà Nội,temple,20.9751906,105.783403,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/11934159272
2,osm:node:12057863165,Bia tưởng niệm liệt sĩ phường Điện Biên,Hà Nội,historic,21.0327149,105.8327812,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12057863165
2,osm:node:12090398186,Lunet Art Galerie,Hà Nội,gallery,21.029912,105.8387223,independent_source_review|factual_description,https://www.openstreetmap.org/node/12090398186
2,osm:node:12281167165,Vườn Chuối,Hà Nội,historic,21.0563167,105.7250219,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12281167165
2,osm:node:12284557543,Công Ty TNHH IZISolution,Hà Nội,temple,21.0297845,105.7850495,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12284557543
2,osm:node:12343629708,Đình Cổ Vũ,Hà Nội,temple,21.0316547,105.8499022,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12343629708
2,osm:node:12369171254,Đình làng Thôn An Cư,Hà Nội,temple,20.6912345,105.8354428,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12369171254
2,osm:node:12404222239,Chùa Hoà Phúc,Hà Nội,temple,20.9538442,105.5709252,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12404222239
2,osm:node:12447043443,Đình Làng Thanh Trì,Hà Nội,temple,20.9993313,105.884113,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12447043443
2,osm:node:12458510813,Công viên Long Biên,Hà Nội,historic,21.061563,105.9025195,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12458510813
2,osm:node:12473783268,Công viên Long Biên,Hà Nội,historic,21.059922,105.9043856,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12473783268
2,osm:node:12492157862,Hươu cao cổ,Hà Nội,attraction,21.0314072,105.8060383,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492157862
2,osm:node:12492265364,Khỉ vàng,Hà Nội,attraction,21.0305385,105.80549,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492265364
2,osm:node:12492265365,Khỉ đuôi lợn,Hà Nội,attraction,21.030144,105.8061354,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492265365
2,osm:node:12492265366,Khỉ vàng,Hà Nội,attraction,21.0303348,105.8079384,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492265366
2,osm:node:12492282606,Vẹt Nam Mỹ,Hà Nội,attraction,21.0309435,105.8035834,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492282606
2,osm:node:12492282607,Cá sấu,Hà Nội,attraction,21.0307332,105.803498,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492282607
2,osm:node:12492282609,Quạ đen,Hà Nội,attraction,21.0306777,105.8037148,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492282609
2,osm:node:12492282610,Ngỗng,Hà Nội,attraction,21.0307254,105.8033144,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492282610
2,osm:node:12492282611,Đà điểu,Hà Nội,attraction,21.030527,105.8034262,opening_hours|independent_source_review|factual_description,https://www.openstreetmap.org/node/12492282611
