poi_id,short_minutes,typical_minutes,long_minutes,method,observation_id,verified_at
osm:node:12248299185,20,45,90,category_default,,
osm:node:12250683119,20,45,90,category_default,,
osm:node:12250685359,20,45,90,category_default,,
osm:node:12250687110,20,45,90,category_default,,
osm:node:12250712276,20,45,90,category_default,,
osm:node:12272257836,20,45,90,category_default,,
osm:node:12281167165,20,45,75,category_default,,
osm:node:12284557543,20,45,90,category_default,,
osm:node:12288965901,30,60,120,category_default,,
osm:node:12291548401,15,30,45,category_default,,
osm:node:12293440501,15,30,45,category_default,,
osm:node:12299561532,30,60,120,category_default,,
osm:node:12299561533,30,60,120,category_default,,
osm:node:12309522701,30,60,120,category_default,,
osm:node:12313213499,20,45,90,category_default,,
osm:node:12318159702,30,60,120,category_default,,
osm:node:12319043888,30,60,120,category_default,,
osm:node:12326914066,30,60,120,category_default,,
osm:node:12331134801,30,60,120,category_default,,
osm:node:12334098401,30,60,120,category_default,,
osm:node:12336559101,30,60,120,category_default,,
osm:node:12337455901,30,60,120,category_default,,
osm:node:12343629708,20,45,90,category_default,,
osm:node:12344125229,30,60,120,category_default,,
osm:node:12350371804,30,60,120,category_default,,
osm:node:12351093402,30,60,120,category_default,,
osm:node:12357597944,30,60,120,category_default,,
osm:node:12369171254,20,45,90,category_default,,
osm:node:12369420001,20,45,90,category_default,,
osm:node:12378262524,20,45,75,category_default,,
osm:node:12382639867,20,45,75,category_default,,
osm:node:12404222239,20,45,90,category_default,,
osm:node:12404434601,30,60,120,category_default,,
osm:node:12411930072,20,45,75,category_default,,
osm:node:12433396861,30,60,120,category_default,,
osm:node:12441398184,30,60,120,category_default,,
osm:node:12442016001,30,60,120,category_default,,
osm:node:12447043443,20,45,90,category_default,,
osm:node:12450862520,30,60,120,category_default,,
osm:node:12452511544,20,45,90,category_default,,
osm:node:12454411178,15,30,45,category_default,,
osm:node:12458493963,30,60,120,category_default,,
osm:node:12458510813,20,45,75,category_default,,
osm:node:12470652010,30,60,120,category_default,,
osm:node:12473783268,20,45,75,category_default,,
osm:node:12476776462,20,45,90,category_default,,
osm:node:12478401301,30,60,120,category_default,,
osm:node:12480444201,15,30,45,category_default,,
osm:node:12483905101,30,60,120,category_default,,
osm:node:12484110701,30,60,120,category_default,,
osm:node:12492157862,30,60,120,category_default,,
osm:node:12492265364,30,60,120,category_default,,
osm:node:12492265365,30,60,120,category_default,,
osm:node:12492265366,30,60,120,category_default,,
osm:node:12492282606,30,60,120,category_default,,
osm:node:12492282607,30,60,120,category_default,,
osm:node:12492282609,30,60,120,category_default,,
osm:node:12492282610,30,60,120,category_default,,
osm:node:12492282611,30,60,120,category_default,,
osm:node:12492282612,30,60,120,category_default,,
osm:node:12492282614,30,60,120,category_default,,
osm:node:12492282615,30,60,120,category_default,,
osm:node:12492282616,30,60,120,category_default,,
osm:node:12492282617,30,60,120,category_default,,
osm:node:12492282618,30,60,120,category_default,,
osm:node:12492282619,30,60,120,category_default,,
osm:node:12492282620,30,60,120,category_default,,
osm:node:12492282621,30,60,120,category_default,,
osm:node:12492282622,30,60,120,category_default,,
osm:node:12492282623,30,60,120,category_default,,
osm:node:12492312457,30,60,120,category_default,,
osm:node:12492312458,30,60,120,category_default,,
osm:node:12492312459,30,60,120,category_default,,
osm:node:12492312460,30,60,120,category_default,,
osm:node:12492312461,30,60,120,category_default,,
osm:node:12492312462,30,60,120,category_default,,
osm:node:12492312463,30,60,120,category_default,,
osm:node:12492312464,30,60,120,category_default,,
osm:node:12492312473,30,60,120,category_default,,
osm:node:12492312475,30,60,120,category_default,,
osm:node:12492312476,30,60,120,category_default,,
osm:node:12492312480,30,60,120,category_default,,
osm:node:12492312481,30,60,120,category_default,,
osm:node:12492312482,30,60,120,category_default,,
osm:node:12495670595,20,45,90,category_default,,
osm:node:12499728344,20,45,90,category_default,,
osm:node:12500002126,20,45,90,category_default,,
osm:node:12500004697,20,45,90,category_default,,
osm:node:12500316128,20,45,90,category_default,,
osm:node:12500320812,20,45,90,category_default,,
osm:node:12505622801,30,60,120,category_default,,
osm:node:12505622803,30,60,120,category_default,,
osm:node:12505622901,30,60,120,category_default,,
osm:node:12505622902,30,60,120,category_default,,
osm:node:12505625301,30,60,120,category_default,,
osm:node:12507462329,30,60,120,category_default,,
osm:node:12511680699,20,45,90,category_default,,
osm:node:12511737401,20,45,90,category_default,,
osm:node:12511801248,30,60,120,category_default,,
osm:node:12529009501,15,30,45,category_default,,
osm:node:12529300901,15,30,45,category_default,,
osm:node:12529301003,15,30,45,category_default,,
osm:node:12533631401,20,45,90,category_default,,
osm:node:12555926214,30,60,90,category_default,,
osm:node:12564327261,20,45,90,category_default,,
osm:node:12568787480,20,45,75,category_default,,
osm:node:12586955114,20,45,90,category_default,,
osm:node:12588871297,20,45,90,category_default,,
osm:node:12603022547,20,45,90,category_default,,
osm:node:12603319867,20,45,90,category_default,,
osm:node:12613087809,15,30,45,category_default,,
osm:node:12617745001,20,45,75,category_default,,
osm:node:12619823329,20,45,90,category_default,,
osm:node:12622064034,30,60,120,category_default,,
osm:node:12622178803,30,60,120,category_default,,
osm:node:12623061376,15,30,45,category_default,,
osm:node:12632851573,30,60,120,category_default,,
osm:node:12635232902,20,45,90,category_default,,
osm:node:12646957834,30,60,120,category_default,,
osm:node:12647208019,30,60,120,category_default,,
osm:node:12647208262,45,90,150,category_default,,
osm:node:12657932601,20,45,75,category_default,,
osm:node:12669561801,30,60,120,category_default,,
osm:node:12669568802,30,60,120,category_default,,
osm:node:12669955901,30,60,90,category_default,,
osm:node:12670465925,15,30,45,category_default,,
osm:node:12677849873,60,120,180,category_default,,
osm:node:12690384420,30,60,120,category_default,,
osm:node:12691287501,30,60,120,category_default,,
osm:node:12701646101,15,30,45,category_default,,
osm:node:12701675501,15,30,45,category_default,,
osm:node:12702192801,20,45,90,category_default,,
osm:node:1270298420,20,45,75,category_default,,
osm:node:1270298492,20,45,75,category_default,,
osm:node:12704133001,20,45,90,category_default,,
osm:node:1271240426,20,45,90,category_default,,
osm:node:12720861001,20,45,90,category_default,,
osm:node:12721839901,20,45,75,category_default,,
osm:node:12721857901,20,45,75,category_default,,
osm:node:12723387900,20,45,90,category_default,,
osm:node:12724702201,20,45,90,category_default,,
osm:node:12724993302,20,45,90,category_default,,
osm:node:12727540402,20,45,75,category_default,,
osm:node:12728010901,20,45,75,category_default,,
osm:node:12728012201,20,45,90,category_default,,
osm:node:12728018501,20,45,75,category_default,,
osm:node:12730462257,20,45,90,category_default,,
osm:node:12733263316,20,45,90,category_default,,
osm:node:12736464457,20,45,75,category_default,,
osm:node:1274146469,20,45,90,category_default,,
osm:node:1274538648,20,45,75,category_default,,
osm:node:1274620669,20,45,75,category_default,,
osm:node:12747186001,30,60,120,category_default,,
osm:node:12747308228,20,45,90,category_default,,
osm:node:12747321063,20,45,90,category_default,,
osm:node:12754289501,20,45,75,category_default,,
osm:node:12756714062,15,30,45,category_default,,
osm:node:12761669401,30,60,120,category_default,,
osm:node:1276258120,15,30,45,category_default,,
osm:node:1276258153,30,60,120,category_default,,
osm:node:1276258233,30,60,120,category_default,,
osm:node:1276258348,30,60,120,category_default,,
osm:node:1276315503,20,45,90,category_default,,
osm:node:1276315588,20,45,75,category_default,,
osm:node:12765645775,20,45,90,category_default,,
osm:node:12766802559,30,60,120,category_default,,
osm:node:1276747548,20,45,90,category_default,,
osm:node:12767619601,30,60,120,category_default,,
osm:node:12767619701,15,30,45,category_default,,
osm:node:12767875301,30,60,120,category_default,,
osm:node:12768302901,20,45,75,category_default,,
osm:node:12772991910,20,45,75,category_default,,
osm:node:12777641702,20,45,90,category_default,,
osm:node:12777647201,20,45,90,category_default,,
osm:node:12777647202,30,60,120,category_default,,
osm:node:12777715701,20,45,90,category_default,,
osm:node:12797411541,20,45,90,category_default,,
osm:node:12803460859,20,45,90,category_default,,
osm:node:12805331433,20,45,75,category_default,,
osm:node:12805852194,20,45,75,category_default,,
osm:node:12813515691,30,60,120,category_default,,
osm:node:12814460145,20,45,90,category_default,,
osm:node:12814525335,20,45,90,category_default,,
osm:node:12815941401,30,60,120,category_default,,
osm:node:12817316969,20,45,90,category_default,,
osm:node:12818406575,20,45,90,category_default,,
osm:node:12818429487,15,30,45,category_default,,
osm:node:12819732620,20,45,90,category_default,,
osm:node:12837048963,20,45,90,category_default,,
osm:node:12839265101,30,60,120,category_default,,
osm:node:12842182743,20,45,90,category_default,,
osm:node:12842182809,20,45,90,category_default,,
osm:node:12843103801,20,45,75,category_default,,
osm:node:12845280181,20,45,90,category_default,,
osm:node:12845336162,20,45,90,category_default,,
osm:node:12845389539,20,45,90,category_default,,
osm:node:12845423664,20,45,90,category_default,,
osm:node:12845727137,20,45,90,category_default,,
osm:node:12846371536,20,45,75,category_default,,
osm:node:12846999690,20,45,75,category_default,,
osm:node:12848150025,45,90,150,category_default,,
osm:node:12848915702,30,60,120,category_default,,
osm:node:12850482156,20,45,90,category_default,,
osm:node:12851234501,30,60,120,category_default,,
osm:node:12854496501,20,45,90,category_default,,
osm:node:12854601921,20,45,90,category_default,,
osm:node:12854695786,60,120,180,category_default,,
osm:node:12856400201,30,60,120,category_default,,
osm:node:12860009268,20,45,90,category_default,,
osm:node:12860047423,20,45,90,category_default,,
osm:node:12860048461,20,45,90,category_default,,
osm:node:12860057826,20,45,90,category_default,,
osm:node:12860085139,20,45,90,category_default,,
osm:node:12860085261,20,45,90,category_default,,
osm:node:12860085343,20,45,90,category_default,,
osm:node:12860089096,20,45,90,category_default,,
osm:node:12860091876,20,45,90,category_default,,
osm:node:12876453886,20,45,90,category_default,,
osm:node:12878563601,30,60,120,category_default,,
osm:node:12880304063,20,45,90,category_default,,
osm:node:12880524484,20,45,90,category_default,,
osm:node:12893877361,30,60,120,category_default,,
osm:node:12896684012,30,60,120,category_default,,
osm:node:12899386878,20,45,90,category_default,,
osm:node:12901443422,30,60,120,category_default,,
osm:node:12908570948,30,60,120,category_default,,
osm:node:12909422696,30,60,120,category_default,,
osm:node:12914075832,20,45,90,category_default,,
osm:node:12914075833,20,45,90,category_default,,
osm:node:12918960548,20,45,90,category_default,,
osm:node:12918974136,20,45,90,category_default,,
osm:node:12925494197,20,45,75,category_default,,
osm:node:12944060164,30,60,120,category_default,,
osm:node:12953584121,30,60,120,category_default,,
osm:node:12982831902,30,60,120,category_default,,
osm:node:12982910801,30,60,120,category_default,,
osm:node:12987615346,20,45,90,category_default,,
osm:node:12990302236,30,60,120,category_default,,
osm:node:13001452444,20,45,90,category_default,,
osm:node:13006863836,15,30,45,category_default,,
osm:node:13008480396,20,45,90,category_default,,
osm:node:13008625317,20,45,90,category_default,,
osm:node:13010769308,20,45,90,category_default,,
osm:node:13016534757,20,45,90,category_default,,
osm:node:13017280350,20,45,90,category_default,,
osm:node:13017414156,30,60,120,category_default,,
osm:node:13022875060,20,45,75,category_default,,
osm:node:13038472691,20,45,90,category_default,,
osm:node:13038521661,20,45,90,category_default,,
osm:node:13038524638,30,60,120,category_default,,
osm:node:13038535388,20,45,90,category_default,,
osm:node:13038535919,30,60,120,category_default,,
osm:node:13038565291,20,45,90,category_default,,
osm:node:13038645753,20,45,90,category_default,,
osm:node:13040467529,45,90,150,category_default,,
osm:node:13044600558,20,45,90,category_default,,
osm:node:13044639859,20,45,90,category_default,,
osm:node:13047708237,20,45,90,category_default,,
osm:node:13047746101,20,45,90,category_default,,
osm:node:13050358590,20,45,90,category_default,,
osm:node:13051461618,20,45,90,category_default,,
osm:node:13051687517,20,45,90,category_default,,
osm:node:13057480901,30,60,120,category_default,,
osm:node:13057481001,20,45,75,category_default,,
osm:node:13057481101,30,60,120,category_default,,
osm:node:13059586149,180,300,480,category_default,,
osm:node:13062875862,30,60,120,category_default,,
osm:node:13068552233,15,30,45,category_default,,
osm:node:13069114576,20,45,90,category_default,,
osm:node:13072770501,30,60,120,category_default,,
osm:node:13074061573,15,30,45,category_default,,
osm:node:13077380483,20,45,90,category_default,,
osm:node:13077396986,20,45,90,category_default,,
osm:node:13083692966,30,60,120,category_default,,
osm:node:13084030950,20,45,90,category_default,,
osm:node:13084344806,30,60,120,category_default,,
osm:node:13084364009,30,60,120,category_default,,
osm:node:13091074901,20,45,75,category_default,,
osm:node:13092431347,15,30,45,category_default,,
osm:node:13100959743,20,45,75,category_default,,
osm:node:13103046491,20,45,90,category_default,,
osm:node:13103182129,20,45,90,category_default,,
osm:node:13103961466,15,30,45,category_default,,
osm:node:13103977202,15,30,45,category_default,,
